order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,seller_id,volume
f3a2cb6bc4577a27c9e494b14710aafe,8761f84f3214980abeaa08e4ae6595ce,delivered,2018-04-25 20:08:04,2018-04-25 20:31:35,2018-04-26 12:54:00,2018-04-30 16:22:06,2018-05-17 00:00:00,6a8a889bde935bafa76d7848782dfaf9,Baixa
e8c8faf5a3bf5f4897ae8ca83902afe8,7bb9480c1d5413975d01c3caefbfb081,delivered,2017-07-29 08:54:32,2017-08-02 02:37:17,2017-08-10 19:13:41,2017-08-14 16:18:06,2017-08-17 00:00:00,7c67e1448b00f6e969d365cea6b010ab,Média
9cdc72b55b79350079c72ed8a2e8ee17,0145ffd2fcca22ddeebbcd95f7ad890e,delivered,2018-05-09 15:45:12,2018-05-09 16:16:28,2018-05-29 15:31:00,2018-05-30 18:48:23,2018-06-11 00:00:00,6fd52c528dcb38be2eea044946b811f8,Baixa
62ffb8b5fc46e6cba7ccb763025fd09c,a83954b9f4f3c29dd4b886e2d32f0cd9,delivered,2018-02-25 11:09:10,2018-02-25 11:28:04,2018-02-27 17:38:30,2018-02-28 17:54:02,2018-03-12 00:00:00,7d76b645482be4a332374e8223836592,Baixa
90b3ce1268706ec7923743d5867f26a1,b77a36877fb9b74ab4dec5f4e939419a,delivered,2018-04-04 16:58:30,2018-04-05 16:55:34,2018-04-07 01:18:35,2018-04-11 01:10:56,2018-04-16 00:00:00,7681ef142fd2c19048da7430856b5588,Alta
84de8dbb17d48ddbcc15987307c5ae56,3cde50513c06747ac11d313adc3e18dd,delivered,2018-01-06 20:19:04,2018-01-06 20:31:27,2018-01-11 20:10:22,2018-01-15 20:39:09,2018-01-24 00:00:00,8e6d7754bc7e0f22c96d255ebda59eba,Baixa
2e57cf8eddb25f33ef61a1598c075e2d,e64bea90dd19bd199f20eabd788066aa,delivered,2018-03-08 21:11:45,2018-03-09 00:42:39,2018-03-14 19:57:28,2018-03-16 20:51:24,2018-04-04 00:00:00,d91fb3b7d041e83b64a00a3edfb37e4f,Baixa
10cd85520165aa0f64d484b8f9bf60c4,ad417eed258291b622014bf443a0633b,delivered,2018-04-27 17:06:42,2018-04-27 17:33:07,2018-04-30 14:43:00,2018-05-03 00:21:07,2018-05-15 00:00:00,d650b663c3b5f6fb392b6326366efa9a,Baixa
e85cc7bf67b73e1700ee99b800496267,55770885623f29be5cca70c94523333b,delivered,2017-10-05 01:00:37,2017-10-06 16:14:12,2017-10-09 13:38:26,2017-10-10 19:04:54,2017-10-26 00:00:00,cc419e0650a3c5ba77189a1882b7556a,Baixa
940732b8dc54f854975ffb339263bcd6,037b8a87b79ef80a342929651eeaa760,delivered,2017-09-30 13:46:30,2017-10-01 02:33:37,2017-10-06 18:29:09,2017-10-24 18:36:07,2017-10-24 00:00:00,37515688008a7a40ac93e3b2e4ab203f,Baixa
06e93d3bf0469b969d3eb95a8d55d68f,b8f3c05805a908d846c178e4f3f0e875,delivered,2018-02-19 10:52:32,2018-02-19 11:07:41,2018-02-19 20:51:28,2018-02-20 21:39:37,2018-03-05 00:00:00,00ee68308b45bc5e2660cd833c3f81cc,Média
810b5ff0a01a71a907e3d4f35362c88a,f3b6b12454a41c96a83c6186c41f5e2a,delivered,2017-12-29 09:52:30,2017-12-29 10:07:34,2018-01-02 17:59:01,2018-01-08 19:55:36,2018-01-18 00:00:00,2138ccb85b11a4ec1e37afbd1c8eda1f,Baixa
17e604bb550e265b46ebefe61430751b,30e8a49cee668a4435b2f91cc77c9d15,delivered,2018-08-21 11:34:26,2018-08-21 11:50:53,2018-08-22 12:43:00,2018-08-27 13:11:40,2018-09-05 00:00:00,d91fb3b7d041e83b64a00a3edfb37e4f,Baixa
9260fe164cbc9a78f0fbea132c3072d7,2ce148b3f9b7dc18d6dcf55b2cd603fa,delivered,2017-11-24 15:43:48,2017-11-24 19:17:23,2017-11-27 18:52:10,2017-11-30 16:09:19,2017-12-14 00:00:00,8b28d096634035667e8263d57ba3368c,Baixa
4ef066c3099dcff818ee6123fe0f8195,ca7852d5cebcef492e32d92050eea7d1,delivered,2018-04-18 11:11:51,2018-04-19 02:51:09,2018-04-24 19:07:05,2018-04-25 19:36:47,2018-05-03 00:00:00,1c129092bf23f28a5930387c980c0dfc,Baixa
9abfcdf89ba71476090b2c80fb6ecada,361416d575772f5f3a27a919f1c796ee,delivered,2017-10-08 19:25:19,2017-10-08 19:35:24,2017-10-09 18:03:15,2017-10-12 14:09:12,2017-10-25 00:00:00,7e93a43ef30c4f03f38b393420bc753a,Baixa
f7286cad79bffb23e77a11e113977387,299d01f5fc62b1fffd24b2bc8a3745db,delivered,2017-09-20 19:35:49,2017-09-20 19:45:40,2017-09-22 17:26:54,2017-09-27 19:15:35,2017-10-13 00:00:00,cc419e0650a3c5ba77189a1882b7556a,Baixa
1254db2858a5edb97a4c724409299e13,541b8feff9af77de5253a26c7b2dd7b9,delivered,2018-08-05 22:14:53,2018-08-05 22:25:11,2018-08-10 19:12:00,2018-08-13 23:08:48,2018-08-13 00:00:00,c70c1b0d8ca86052f45a432a38b73958,Baixa
04f9ef79f6d6439da363d065445c2325,8cde4b3a00b6db8b6604a2553cf0c78a,delivered,2018-05-16 16:50:24,2018-05-16 17:21:28,2018-05-17 12:46:00,2018-05-21 21:15:53,2018-05-30 00:00:00,ececbfcff9804a2d6b40f589df8eef2b,Baixa
aad5afa8c6f6c436e07eb1107d02f34e,d4aa5e0e3077341b5cb473ccba437951,delivered,2018-03-24 15:35:10,2018-03-24 15:50:29,2018-03-26 19:02:19,2018-03-27 21:49:03,2018-04-17 00:00:00,5f1dc28029d2c244352a68107ec2b542,Baixa
284039cca9a61886953286f5dae55fdf,1d17a1a799c8c9c248c1816d48b5a689,delivered,2017-01-30 18:30:53,2017-01-30 19:31:10,2017-01-31 05:40:30,2017-02-08 09:03:47,2017-03-06 00:00:00,e1bed63d68ac36fe1f3061befe196af5,Alta
9340ec2a1f243ae60a2b70696db3b202,2548f1470944abf5e4ba22316b039b91,delivered,2018-07-02 17:06:24,2018-07-02 17:15:17,2018-07-03 14:48:00,2018-07-05 20:28:31,2018-07-16 00:00:00,6ddc28b61be28373b4503a1f61cf98a9,Baixa
df5e0e070c372394ac03c781fcfc443e,16fbdfa7654444436e8dcb3f77cc2519,delivered,2017-08-01 11:36:35,2017-08-01 11:50:14,2017-08-01 18:06:57,2017-08-03 18:53:32,2017-08-14 00:00:00,6560211a19b47992c3666cc44a7e94c0,Baixa
7a2e13975471a7fa79bf252ac36cc095,83901f425d913fa2261031ae7d879018,delivered,2018-01-26 00:26:59,2018-01-30 04:31:17,2018-01-30 21:07:09,2018-01-31 18:56:39,2018-02-09 00:00:00,f45122a9ab94eb4f3f8953578bc0c560,Baixa
7c0ce5e0916d0bca80839ea19d6112c7,f4fd1f42308fc47dee6d73ae1f6c9883,delivered,2017-08-05 11:04:36,2017-08-05 11:23:14,2017-08-14 14:23:08,2017-08-23 13:17:53,2017-08-18 00:00:00,c24173065483e421f9e5e7f599de101d,Baixa
b782d486ebb05fdf0ba6ec05652f704f,3afe43b81b0d102b2ca5138ab53f418a,delivered,2017-01-26 16:29:30,2017-01-28 02:32:24,2017-02-01 08:37:30,2017-02-06 14:23:54,2017-03-02 00:00:00,76d5af76d0271110f9af36c92573f765,Alta
474f2b1387a07ea0159ca7a996dd09e8,af9f1f9ade37d77f67931dc3ee2210ba,delivered,2018-05-25 13:00:02,2018-05-25 13:13:31,2018-05-28 14:37:00,2018-06-02 13:50:39,2018-06-14 00:00:00,d91fb3b7d041e83b64a00a3edfb37e4f,Baixa
e7c93d513c10924fe1f15a0838e4ce95,3f6ae99881c82dfb4cfbb0f95e17d157,delivered,2017-08-01 23:41:09,2017-08-02 00:35:16,2017-08-04 19:57:54,2017-08-07 21:16:49,2017-08-14 00:00:00,ef506c96320abeedfb894c34db06f478,Baixa
681a34bb485c77196838976dbbbdf8d7,8f6eb2e2f77b726bfdaf4757533a97ab,delivered,2017-08-19 20:39:47,2017-08-19 20:55:18,2017-08-24 21:53:14,2017-08-29 21:36:44,2017-09-15 00:00:00,7c67e1448b00f6e969d365cea6b010ab,Alta
07dacc7fe07040f20aac7d9510950eff,d2b324ed82defef43c4a555620013809,delivered,2017-11-26 18:23:03,2017-11-26 18:32:51,2017-11-28 13:34:58,2017-12-04 19:24:43,2017-12-15 00:00:00,7b07b3c7487f0ea825fc6df75abd658b,Baixa
1f990d2b7b5a992e60e4c0ac2ff40f36,e9c5b5a2ac7092e9cea253d18528ac0f,delivered,2018-01-29 21:48:23,2018-01-29 21:55:30,2018-01-31 23:04:07,2018-02-05 16:43:07,2018-02-22 00:00:00,8e6d7754bc7e0f22c96d255ebda59eba,Baixa
10d5f0eaccc82a1edadfdf784a8c2928,f7cdd5d18b0ff601406d1da826e6f395,delivered,2018-08-20 21:59:44,2018-08-22 03:55:19,2018-08-22 14:38:00,2018-08-23 21:11:42,2018-08-28 00:00:00,18a349e75d307f4b4cc646a691ed4216,Baixa
521178899813b6116b4bbe4e64dc5285,93bc0b64da3fd759da11c9a5baa501e9,delivered,2017-07-18 14:38:31,2017-07-18 14:50:13,2017-07-19 17:06:00,2017-07-20 17:42:59,2017-08-04 00:00:00,855668e0971d4dfd7bef1b6a4133b41b,Média
2d28eb893fa75595ccee7c92df0d7ce2,6714247d186f702c0cae25ab661f821a,delivered,2017-08-01 14:47:02,2017-08-01 15:03:37,2017-08-04 17:57:53,2017-08-07 19:17:48,2017-08-14 00:00:00,2138ccb85b11a4ec1e37afbd1c8eda1f,Baixa
93ef5624aaaeded1aa197fd63116d902,212cbfc19e38169d798c140e12b0cf02,delivered,2018-07-05 20:33:55,2018-07-05 20:50:49,2018-07-06 10:19:00,2018-07-10 13:14:50,2018-07-24 00:00:00,8a432f4e5b471f8da497d7dc517666e2,Baixa
446965992096e4620bf30d170edc3f9e,cd4939a4356f7857c5b698932ee3eeab,delivered,2018-08-21 10:21:58,2018-08-21 10:35:17,2018-08-22 13:59:00,2018-08-24 18:25:49,2018-08-31 00:00:00,81f89e42267213cb94da7ddc301651da,Baixa
7de07ec95928feca2cc51d11d2561f3c,9057be89fc10aa537f28280823bc1095,delivered,2018-06-27 21:32:37,2018-06-28 02:15:44,2018-07-03 16:27:00,2018-07-04 20:28:40,2018-07-16 00:00:00,1025f0e2d44d7041d6cf58b6550e0bfa,Média
2a2facd836dcb344b5af3736c563b1ac,2543c80010d02dc24fe29ea907085409,delivered,2017-08-23 09:11:03,2017-08-23 09:25:47,2017-08-24 17:27:33,2017-08-30 18:42:31,2017-09-13 00:00:00,e5a3438891c0bfdb9394643f95273d8e,Baixa
a0d0610703403a3ae85d5777c8c5897a,50540fa104b2cb99c95d9e5d53efb109,delivered,2018-08-09 13:11:54,2018-08-09 15:05:34,2018-08-09 14:04:00,2018-08-10 15:37:02,2018-08-14 00:00:00,d9bd94811c3338dceb4181f3dbc0c73e,Baixa
592f7e6106642583c61e25ecf2cb8cef,bd05d079f44e25d2c95a8935c2f83363,delivered,2018-05-14 15:58:22,2018-05-14 16:13:57,2018-05-16 15:01:00,2018-05-17 20:14:28,2018-05-22 00:00:00,cc419e0650a3c5ba77189a1882b7556a,Baixa
a24d08cc90fa49d3bb3be98d915423e3,fc570b6557c9a63780acb28007d313f0,delivered,2018-02-02 15:52:51,2018-02-03 15:50:17,2018-02-20 21:07:38,2018-02-21 22:46:58,2018-03-09 00:00:00,7c67e1448b00f6e969d365cea6b010ab,Média
49df96b5d7690592c9cfc2c3c10e9a5a,4fedd71ebdc557d3a1a4bd9375489b6a,delivered,2018-06-05 23:41:24,2018-06-05 23:52:38,2018-06-06 13:04:00,2018-06-07 22:11:13,2018-06-29 00:00:00,ba5daa4041e1f15cdf34b76e3e18a450,Baixa
9a7284f20265daee38fb94a63f91bf98,c7f6ee122d318f8e376cfb4b2912e42f,delivered,2017-10-26 14:45:20,2017-10-26 15:07:58,2017-10-27 18:55:01,2017-10-31 16:12:46,2017-11-14 00:00:00,7142540dd4c91e2237acb7e911c4eba2,Baixa
21098189656e63812f552eeabc4eea79,2ebd75027981cac9bde613ab2de194bd,delivered,2018-01-13 10:28:16,2018-01-13 10:38:28,2018-01-15 17:38:29,2018-01-17 16:15:19,2018-02-01 00:00:00,92eb0f42c21942b6552362b9b114707d,Baixa
25f9ba70a00ea2a3907973a340834885,24c38fd30a0c822c183c67d3720f2c47,delivered,2018-01-05 23:30:03,2018-01-09 07:17:28,2018-01-09 15:34:29,2018-01-11 20:28:43,2018-01-23 00:00:00,25e6ffe976bd75618accfe16cefcbd0d,Média
a00f891df81b2ee87c6c5eb73c81c571,60f4e882b701ca5aea3378dfd8dc55d9,delivered,2017-02-08 21:38:50,2017-02-10 02:50:14,2017-02-10 10:41:12,2017-02-14 13:07:42,2017-03-07 00:00:00,8fdca8e349553f99bc738833a62c8802,Baixa
80a16d66483cba1e11bd7f56a3cc175d,d3742082e769c6467c320bdd7b9d059b,delivered,2018-07-26 15:57:48,2018-07-28 02:45:22,2018-07-31 14:00:00,2018-08-04 17:47:37,2018-08-07 00:00:00,d91fb3b7d041e83b64a00a3edfb37e4f,Baixa
47ba8ee2f9f72b56bccd68cfb89aced9,fdffa2aa717e2d2f61a584ccc57c2404,delivered,2018-04-03 22:20:20,2018-04-03 22:35:16,2018-04-04 19:12:13,2018-04-05 11:19:29,2018-04-13 00:00:00,f262cbc1c910c83959f849465454ddd3,Baixa
65b5697d10acdb50f0d5ce555c8aa46e,c5c064df6a4c428df004ad4759092dcb,delivered,2018-03-23 19:11:32,2018-03-23 19:27:39,2018-03-26 22:12:15,2018-03-28 16:51:18,2018-04-05 00:00:00,fa1c13f2614d7b5c4749cbc52fecda94,Baixa
13b1d703b453fd67b66850bd2846e13b,8223b8597e3435d687fa3a9206838700,delivered,2017-09-27 19:51:45,2017-09-29 02:31:28,2017-09-29 15:28:09,2017-10-05 16:15:20,2017-10-19 00:00:00,4869f7a5dfa277a7dca6462dcf3b52b2,Baixa
7b2c7245f98789589c0f17e37f43fe0d,c5667137b8de63b31942003b0979ae66,delivered,2018-04-05 17:06:44,2018-04-05 17:29:48,2018-04-07 01:08:45,2018-04-09 15:14:43,2018-04-17 00:00:00,42b729f859728f5079499127a9c2ef37,Baixa
04da4dc0ed95cc93f9f25375fa08ad47,e9fa18734cb99d218c0bee8e5b02ab5c,delivered,2018-08-23 14:13:46,2018-08-23 14:25:56,2018-08-24 12:26:00,2018-08-29 18:03:30,2018-09-05 00:00:00,4869f7a5dfa277a7dca6462dcf3b52b2,Baixa
2305a735f5b64c8b4e0e7e3d64b5a39f,44ad33d49b814b211776dc5002fbc561,delivered,2018-07-06 08:52:47,2018-07-06 11:15:14,2018-07-11 15:22:00,2018-07-14 01:09:29,2018-07-19 00:00:00,ffad1e7127fb622cb64a900751590acd,Baixa
44069d5290f313c03130f40e31c676ee,e6680cbc6ea1e3cf07a5803eb1a54e50,delivered,2017-05-17 10:26:23,2017-05-17 10:42:25,2017-05-17 16:02:23,2017-05-23 12:12:54,2017-05-30 00:00:00,813348c996469b40f2e028d5429d3495,Média
f1a96431843abf74cfdda6b6307971fa,6a670a778bea4407bae72f8e5c4e7ffd,delivered,2017-04-03 22:37:55,2017-04-03 22:50:17,2017-04-04 13:52:56,2017-04-06 15:33:07,2017-04-24 00:00:00,b76dba6c951ab00dc4edf0a1aa88037e,Baixa
587065077b677088697c8e99e2c8e273,da9d48cb8449edad3619186b3dd0c180,delivered,2018-08-13 12:55:39,2018-08-13 13:05:20,2018-08-14 14:05:00,2018-08-15 21:17:50,2018-08-20 00:00:00,508808d438fe2ff972ed13bb8f4a82e2,Baixa
7115f68b3dcb8f49a29394c0046e2a66,4f553648de87c57ab72ad47bca12fdf0,delivered,2017-09-25 09:26:43,2017-09-25 09:44:03,2017-09-27 19:53:11,2017-09-29 19:26:49,2017-10-10 00:00:00,a49928bcdf77c55c6d6e05e09a9b4ca5,Baixa
6638ad71e30623cf87cdf58a9a0d4d15,f90ea0e649c53031d7eba1debc731684,delivered,2018-06-26 23:09:08,2018-06-27 13:32:54,2018-06-28 14:31:00,2018-06-29 22:44:33,2018-07-13 00:00:00,4736e9d642ef4257cd7622516931eb51,Baixa
eb2d1fc632c7ad28095c6e9276422646,251bf9a821762a3e95155e2519ad616b,delivered,2018-03-19 14:22:48,2018-03-19 14:35:59,2018-03-20 15:48:43,2018-03-29 11:34:36,2018-03-29 00:00:00,116ccb1a1604bc88e4d234a8c23f33de,Baixa
5762165bd52d70f5a54d4cfe067fe5fd,48c53e32f6c0534b869152393f374a2b,delivered,2017-04-07 13:34:22,2017-04-08 02:43:34,2017-04-13 14:14:41,2017-04-27 15:43:33,2017-06-07 00:00:00,92eb0f42c21942b6552362b9b114707d,Baixa
0b9585496a9549d76a405252c9a5a027,033f6866f9435a8fe0bca6b54666f543,delivered,2018-03-12 16:48:03,2018-03-12 17:10:03,2018-03-13 19:32:29,2018-03-20 21:26:46,2018-03-28 00:00:00,582d4f8675b945722eda7c0cb61ba4c7,Baixa
0d56e8508b66a43c6f5141863185c917,c41577db6be598c85be04a2d94c3a8eb,delivered,2018-02-28 20:23:05,2018-03-02 02:16:42,2018-03-09 16:01:46,2018-03-11 14:42:26,2018-03-28 00:00:00,7c67e1448b00f6e969d365cea6b010ab,Alta
6156a1c77273b737bbe1c1dc14c44112,972b42200bd45ae8e6ab6b2acd66d732,delivered,2018-05-09 09:35:07,2018-05-10 03:09:56,2018-05-10 15:25:00,2018-05-17 17:14:30,2018-05-22 00:00:00,6560211a19b47992c3666cc44a7e94c0,Baixa
736bc8f7f380882879634ac0922e49e1,eee877487bd27956010c31db444ec903,delivered,2017-09-21 18:51:42,2017-09-21 19:04:00,2017-09-25 19:50:02,2017-09-27 18:58:00,2017-10-09 00:00:00,fa1c13f2614d7b5c4749cbc52fecda94,Baixa
b3ba8e02d55ded05adb8e54c09cadd79,90f1d9af2694da66a8d70c29536198a0,delivered,2018-03-16 06:49:04,2018-03-16 09:05:56,2018-03-19 19:04:44,2018-03-23 00:03:52,2018-03-28 00:00:00,4c2b230173bb36f9b240f2b8ac11786e,Baixa
7b7e1acab40b5a906d8f82e23d1c8687,73c5717dd8b47b172b7a1496d2b2b3a0,delivered,2018-05-13 23:24:12,2018-05-13 23:35:19,2018-05-14 11:59:00,2018-05-19 15:56:30,2018-06-05 00:00:00,9e6229250fedbe05838fef417b74e7fb,Baixa
d206a5a8a29c1d4479b5d2ca40b7e102,89b0d2b9bc218ca1e860525dae563033,delivered,2017-10-08 22:49:52,2017-10-10 03:26:58,2017-10-17 18:52:17,2017-10-18 14:09:25,2017-10-25 00:00:00,4c2b230173bb36f9b240f2b8ac11786e,Baixa
8929fce83f27ebe948da9c53dcea6bea,2b784701261a664c8a3fd4ce83c9679c,delivered,2018-06-13 20:49:51,2018-06-14 10:20:11,2018-06-14 14:51:00,2018-06-15 21:18:49,2018-06-25 00:00:00,f46490624488d3ff7ce78613913a7711,Baixa
17335ccb96b98156a4fd1b635e11e107,9849e664a01a9e99e07fb42f32a2fccf,delivered,2018-03-20 07:49:40,2018-03-20 08:08:23,2018-03-21 22:24:40,2018-03-23 18:58:54,2018-04-02 00:00:00,b76dba6c951ab00dc4edf0a1aa88037e,Baixa
de0bf4e0a4d6dd65281279bfbbb815c9,e498b60d4bee16a9faec4643a2f44e3b,delivered,2018-07-04 11:17:05,2018-07-05 16:40:46,2018-07-04 14:02:00,2018-07-05 17:31:56,2018-07-19 00:00:00,e9779976487b77c6d4ac45f75ec7afe9,Baixa
cbd6b0d6698b0b6018dc2f613942fd42,6208833ec713f1ff2b12eeb8cf8d9260,delivered,2018-08-06 13:23:19,2018-08-06 13:35:17,2018-08-08 15:41:00,2018-08-11 18:51:31,2018-08-17 00:00:00,7d13fca15225358621be4086e1eb0964,Baixa
4194efa7ec651ea7442c7f01988877bd,553401fd74b3b623533d44c214a46431,delivered,2018-06-18 22:47:46,2018-06-18 22:56:23,2018-06-22 14:18:00,2018-06-27 16:21:33,2018-07-17 00:00:00,213b25e6f54661939f11710a6fddb871,Baixa
83073309378cf709e67e8368e97447c4,3e0deaa9670f05d91d2f9cd373e1aeae,delivered,2017-07-19 13:58:48,2017-07-19 14:10:21,2017-07-21 12:17:30,2017-07-24 15:52:33,2017-08-04 00:00:00,cc419e0650a3c5ba77189a1882b7556a,Baixa
b475d09fc9d7e739a7c8bbdbdaed3b8e,b4cb7305298ebeb89d13a2f78cfc9c08,delivered,2017-09-07 15:46:11,2017-09-07 16:07:07,2017-09-11 14:15:40,2017-09-12 21:12:08,2017-09-21 00:00:00,f8db351d8c4c4c22c6835c19a46f01b0,Baixa
70c166d4c5cb846d78663b5b3e4adbb5,1d6f2e4efdab5db04ec1b691e00cd664,delivered,2018-07-15 07:56:59,2018-07-15 08:05:10,2018-07-17 16:14:00,2018-07-23 20:48:41,2018-07-30 00:00:00,218d46b86c1881d022bce9c68a7d4b15,Baixa
b24b30b2680c0388fd18c9175271a8cb,7df1cd17dbbeae3711371434fb3f1531,delivered,2017-08-24 16:36:58,2017-08-25 15:05:40,2017-08-31 21:26:31,2017-09-01 17:27:47,2017-09-06 00:00:00,c24173065483e421f9e5e7f599de101d,Baixa
4f53648717b48854fb9db283e2cf5d27,6f511bdde13d8de37379becebabb7fd2,delivered,2017-05-13 20:17:09,2017-05-13 20:25:11,2017-05-17 16:32:38,2017-05-19 09:27:55,2017-05-31 00:00:00,dc8798cbf453b7e0f98745e396cc5616,Baixa
f927763b2f03e72c178092609d6be813,f1b85d7cf113664b6dd49f3de3f9355e,delivered,2018-05-02 16:22:09,2018-05-02 17:32:10,2018-05-07 12:31:00,2018-05-09 21:51:34,2018-05-25 00:00:00,4869f7a5dfa277a7dca6462dcf3b52b2,Baixa
1258254c11dace819eb300c703d74d50,ed40fefcaeaecbeac079d45a7ff70996,delivered,2017-12-03 11:04:52,2017-12-03 11:16:28,2017-12-04 22:53:55,2017-12-05 21:32:17,2017-12-20 00:00:00,e9d99831abad74458942f21e16f33f92,Baixa
b1e15228dd108a356a074c3a6cf1696d,0e415d6840157e2c279f954199bed12d,delivered,2017-05-23 10:52:27,2017-05-24 06:42:30,2017-05-24 09:10:53,2017-05-26 14:42:10,2017-06-12 00:00:00,f8db351d8c4c4c22c6835c19a46f01b0,Baixa
b53a5ae7a42c37159e3cc26b92174246,c7cebd7aae0dd4903dbd5396b7731639,delivered,2018-06-23 18:17:16,2018-06-25 11:18:21,2018-06-25 13:21:00,2018-06-29 19:33:42,2018-07-16 00:00:00,3df020b72d3d44b3af9d110fa3940b65,Baixa
8c1b520fb18c4cd54ac3c058faf000d5,d5ccd1ab534cefef9d940030f898c4ad,delivered,2018-03-26 09:23:55,2018-03-26 09:35:38,2018-03-28 21:28:27,2018-04-02 21:24:33,2018-04-12 00:00:00,213b25e6f54661939f11710a6fddb871,Baixa
0198e0de42189b3941d46857a87fac91,bc057e26a901167220c6e4a0b0c3ec5d,delivered,2017-11-04 12:33:53,2017-11-06 11:31:01,2017-11-07 19:32:42,2017-11-08 16:22:07,2017-11-23 00:00:00,cc419e0650a3c5ba77189a1882b7556a,Baixa
5b4a5c06f7c8192686f2792b0dafb785,5fae9fbd06c81844d036e4d3cf3a9f43,delivered,2017-12-17 18:32:09,2017-12-17 19:31:23,2017-12-20 15:54:41,2017-12-21 20:43:20,2018-01-05 00:00:00,7b07b3c7487f0ea825fc6df75abd658b,Baixa
4867306a7b3d9d5620d493184c6a4a7f,b4029065dc8dd2130e521520cc16dae4,delivered,2018-01-24 13:46:44,2018-01-25 02:38:21,2018-01-25 16:19:19,2018-02-02 15:53:14,2018-02-08 00:00:00,f8db351d8c4c4c22c6835c19a46f01b0,Baixa
f738b7f44b5be61ae982e3ea9c87289f,e05ca5295fa14909119f1623a1737fb5,delivered,2017-10-07 19:24:09,2017-10-07 19:49:33,2017-10-11 20:13:41,2017-10-14 00:26:44,2017-10-26 00:00:00,955fee9216a65b617aa5c0531780ce60,Baixa
a08f93229ff75ba67fbdc36e6ad7c5c7,7c3f8286d229c232d2fec7d8e750e7ea,delivered,2018-05-02 01:27:50,2018-05-02 04:21:15,2018-05-04 15:11:00,2018-05-07 22:08:38,2018-05-16 00:00:00,1025f0e2d44d7041d6cf58b6550e0bfa,Alta
a20eb879de62e2e2ef54074f5f71db9f,f112b34d0cf6556f7c5c029ff5c67ba3,delivered,2018-01-30 10:01:23,2018-01-31 17:54:04,2018-02-19 11:04:00,2018-02-20 20:15:11,2018-03-26 00:00:00,7c67e1448b00f6e969d365cea6b010ab,Alta
c16ec8e984cff6fc7c08ca725f3ea5d9,1eaf911d0367602f4f9087353b3af6fe,delivered,2018-06-18 12:02:37,2018-06-18 12:37:21,2018-06-19 10:39:00,2018-06-20 17:54:59,2018-07-03 00:00:00,76d5af76d0271110f9af36c92573f765,Baixa
830766a6f59d1f6e2fb978b1fb83feda,ceff51defd5a15d65f1ff842ae18e33d,delivered,2017-09-14 10:23:41,2017-09-14 10:36:23,2017-09-28 14:33:42,2017-10-03 17:31:52,2017-10-10 00:00:00,f61c63d13f7cd800549d5acdd390ae72,Baixa
93b74681985a4a11ca3b48be35576434,65761947a056b26b4e0e853086f7b1e3,delivered,2018-07-23 13:33:46,2018-07-23 16:00:12,2018-07-24 14:15:00,2018-07-25 16:45:04,2018-07-31 00:00:00,c003204e1ab016dfa150abc119207b24,Baixa
dbe68b74bd4b3b7e0b5151c19263237d,ca24f52b0ee858d2afc596af46643d68,delivered,2017-03-14 13:35:25,2017-03-14 13:35:25,2017-03-16 11:33:53,2017-03-27 15:28:18,2017-03-31 00:00:00,8581055ce74af1daba164fdbd55a40de,Média
033dbd83c331548108afda89d5bc6b79,80838cdcafdf698b203534ab9a14cc91,delivered,2018-04-15 20:48:28,2018-04-15 21:09:50,2018-04-16 18:19:11,2018-04-19 19:09:34,2018-05-09 00:00:00,7a67c85e85bb2ce8582c35f2203ad736,Média
4aba2130d53fd001fc18322c94b58105,fb214d0a7d0085dd093f3912a4e8844b,delivered,2017-07-28 11:09:49,2017-07-28 11:23:31,2017-07-28 16:49:45,2017-07-31 15:37:21,2017-08-10 00:00:00,e9779976487b77c6d4ac45f75ec7afe9,Baixa
ea8d7eb561a1c07f203cd9af8c59873b,026378e6d9977bf974a1ebe64f92cfee,delivered,2017-10-21 12:43:21,2017-10-21 12:56:26,2017-10-23 16:43:19,2017-11-01 14:11:36,2017-11-10 00:00:00,c3867b4666c7d76867627c2f7fb22e21,Baixa
cbd4818fd2df9243a5f4698948f80bd0,1863b95f5438f793f49ba1c6995860e7,delivered,2017-12-07 13:29:50,2017-12-07 15:29:38,2017-12-11 18:21:41,2017-12-14 11:26:54,2018-01-03 00:00:00,cc419e0650a3c5ba77189a1882b7556a,Baixa
b282dff26b02dc8eb8715aa5996b13a0,b7afc661f446c22413d9f3e0c1b5aeed,delivered,2018-04-05 07:41:46,2018-04-07 02:48:13,2018-04-11 04:18:29,2018-04-12 12:42:53,2018-04-19 00:00:00,2745f798279e0ed033addcc1474776d7,Média
1a48457d74e555ecee7280368ee20123,879ba647fb33e5abbc085e25df942716,delivered,2017-03-12 15:19:12,2017-03-12 15:19:12,2017-03-13 15:01:51,2017-03-16 09:21:48,2017-04-05 00:00:00,c447f8dd3ed213f291d65ef074a268eb,Baixa
decde2051f14d8e9213dfc5d257c1d43,8cbccdc86fcba81b6a46ff57e594e428,delivered,2018-03-06 16:05:42,2018-03-06 16:30:01,2018-03-16 12:22:37,2018-03-17 12:08:47,2018-03-22 00:00:00,2eb70248d66e0e3ef83659f71b244378,Baixa
