geolocation_id,geolocation_lat,geolocation_lng,city,state,id,customer_id
3367,-23.57012326977895,-46.53550329531417,SAO PAULO,SP,52721,84b105f64811531772a6ea55c14129a9
3389,-23.58803415015292,-46.52654020760001,SAO PAULO,SP,52770,2ff052b75d6434d18dc0b0bcc257f2e5
3423,-23.547994679987315,-46.5406987209302,SAO PAULO,SP,56132,49303575e3cd5eb125afb49fb9e8da47
3416,-23.5595404069971,-46.55031816083575,SAO PAULO,SP,56133,40fa299dbe587c5c6e159511e90b66fe
3405,-23.53866572548918,-46.5479950387212,SAO PAULO,SP,56134,64ece241ae357ffb4989f7970a6f6adf
3442,-23.54431770330084,-46.53877208228983,SAO PAULO,SP,56138,30bf893018e91309b87a1beba9915f56
3412,-23.55571827200066,-46.55136190313922,SAO PAULO,SP,56139,f4069d40ff2d2afe0053efe63932deda
3477,-23.56753031883281,-46.51205478799173,SAO PAULO,SP,56141,acab1931f3327c583da518ee45806014
3414,-23.56123570191586,-46.546177201223365,SAO PAULO,SP,56146,3957e7df30a6c6bf14d43a6682f1dcbd
3428,-23.55485649347913,-46.534826058976286,SAO PAULO,SP,56150,b7afc661f446c22413d9f3e0c1b5aeed
3426,-23.554079433810344,-46.53324185942636,SAO PAULO,SP,56152,736031571941969bbbc111c7d39e8364
3406,-23.54216297362805,-46.5453069410237,SAO PAULO,SP,56160,0b7b49d1d52d6ad4477b62a11f9f653a
3455,-23.567083721622705,-46.509193241329534,SAO PAULO,SP,56177,abf82a5533cf7417c9b24f6697ec1d58
3478,-23.571003837648227,-46.51168936307904,SAO PAULO,SP,56198,b77a36877fb9b74ab4dec5f4e939419a
3456,-23.570484359426363,-46.50572209686076,SAO PAULO,SP,56200,e66d8346bd198b15fe6432ef72beaba8
3474,-23.576204808211696,-46.51084381986846,SAO PAULO,SP,56207,4adddc79dab2cd4d1dadc18dd4c1c14c
3429,-23.554906365803014,-46.5324707200935,SAO PAULO,SP,56212,50540fa104b2cb99c95d9e5d53efb109
3461,-23.569085514570943,-46.52738665237461,SAO PAULO,SP,56215,4da495ce705cd190ddf3a36268b61142
3407,-23.54354994809283,-46.55013560866177,SAO PAULO,SP,56235,5e239e1081ebc4189ad528308bcc5444
3441,-23.54461150790585,-46.541079775463096,SAO PAULO,SP,56243,3e75d56cfa408510e997f70cf2ba50e6
3403,-23.548870884964693,-46.53688893891689,SAO PAULO,SP,56250,c49b7e4b867b6ef7012497b70b828e0c
3420,-23.544515233192364,-46.54270610151011,SAO PAULO,SP,56256,66acec0b594d1e6da7e248d3172fcc43
3433,-23.55908490062445,-46.53450422309493,SAO PAULO,SP,56264,90b8af517fbab96fb08d0115dffdc570
3462,-23.57408378351319,-46.52714389355992,SAO PAULO,SP,56276,d0f6ac8b0f2bae53a8b2319b222862ab
3402,-23.54029910297761,-46.55267675214958,SAO PAULO,SP,56285,86b054247fca7d67660e38d08900d129
3431,-23.554133203993324,-46.53048959908248,SAO PAULO,SP,56287,d77129c07a09045897df7b1ecf5b85dc
3432,-23.559378580068124,-46.5374504074384,SAO PAULO,SP,56353,a293defffa2a7b3ebf36a12720450eff
3424,-23.55172884179699,-46.54017974355124,SAO PAULO,SP,56359,332d12b9a5ece1b7e661271928d232ca
3440,-23.54392091701769,-46.54868785567547,SAO PAULO,SP,56413,e8280150928b880e63d60cfcabdc25d3
3434,-23.55518986011885,-46.53098945545043,SAO PAULO,SP,56429,364451e060b01bc8ec601cc26d23c153
3480,-23.576447493479133,-46.50490442200933,SAO PAULO,SP,56494,8396833b4718789710e84ee8e18e4268
3444,-23.545198289197344,-46.53220292048014,SAO PAULO,SP,56632,f36390aa9b8a7709d98fae3bf92ebd1e
3572,-23.574334452680457,-46.50181676172888,SAO PAULO,SP,58500,f7cadf307a192b65c847a1fe65ca288e
3513,-23.533151950603,-46.52395517943906,SAO PAULO,SP,58501,3147cab2fca689824166e1119213b575
3535,-23.54474037884475,-46.50724960338165,SAO PAULO,SP,58502,eee89f96e3c018d7fcb143f8916e60eb
3564,-23.53321650340715,-46.50046729003948,SAO PAULO,SP,58503,8011a155cb0947b59d0e199dd4474428
3581,-23.554750452680462,-46.50070100291418,SAO PAULO,SP,58504,cf0b26e3090443f40ddbeea9ff6924c5
3518,-23.544362536211032,-46.52207099999998,SAO PAULO,SP,58506,589b3c2e820cc79d4fcba7581e4099dc
3547,-23.536683974464783,-46.51084605161872,SAO PAULO,SP,58507,e2aa60cca12f694c550a5f58ae651a9b
3527,-23.5445072830214,-46.52958694024806,SAO PAULO,SP,58509,937e9cde9c6e45928d8ef0d7536d97e8
3578,-23.56053745268046,-46.5034905,SAO PAULO,SP,58510,5a7a70f2dea7cd6d8ac604a3092d9895
3573,-23.56168119891244,-46.50627110555333,SAO PAULO,SP,58511,1f4e48d20f0deaacefd7fc19a4382c65
3548,-23.540828291419043,-46.51230345865307,SAO PAULO,SP,58512,8cbccdc86fcba81b6a46ff57e594e428
3583,-23.55588041909516,-46.49235909769749,SAO PAULO,SP,58513,f24de021293be223d93643e1d89acf17
3589,-23.551982748542898,-46.48510296003805,SAO PAULO,SP,58517,bc71e262cce8735026fd6858ceeff0fc
3508,-23.532711024698507,-46.5329695022217,SAO PAULO,SP,58519,8515f6af4fd0d5f127ea032b8cd37a73
3579,-23.56079380099833,-46.49873888718328,SAO PAULO,SP,58522,22688fbe08d1209daeabcd6c40590d1e
3591,-23.54939647495197,-46.479689025048046,SAO PAULO,SP,58531,ddc305318969c71969b82bd97a1d1560
3524,-23.546723196779965,-46.51411745697962,SAO PAULO,SP,58532,35dcde0462f357347f74dace04d02400
3534,-23.547576185123205,-46.50877523910784,SAO PAULO,SP,58534,c26a54d3ceaafdeb3b5e6c366399e74c
3562,-23.54478975206393,-46.495489292925285,SAO PAULO,SP,58535,2894d1f67d717f4ed8bde367b17e0005
3585,-23.57110509769749,-46.49189070996592,SAO PAULO,SP,58556,ccb3bd6adc91b59bc8a1bce6f1e336e9
3505,-23.53504579930185,-46.54488880055775,SAO PAULO,SP,58580,a9d834dcb51c8a975d1afbc2212bfb5f
3512,-23.539871462115528,-46.52654178420568,SAO PAULO,SP,58590,e2ab0674fb331225d8314dc7561f606b
3521,-23.548877507357595,-46.51772421495759,SAO PAULO,SP,58595,c2de0f8a86d98046feba1f4c5f88306a
3509,-23.53472196364473,-46.52814567499566,SAO PAULO,SP,58607,830ae12e8094f25ccbcac7f66c713ab8
3566,-23.537055939494493,-46.49216423604941,SAO PAULO,SP,58645,767f554678ccdff4206b3fb34329219b
3565,-23.536157615875126,-46.49417032944774,SAO PAULO,SP,58669,2d900f649b6456aa43078c5f05d3079b
3557,-23.54364426395057,-46.50568005675459,SAO PAULO,SP,58701,ac4a808a6356938bde38be82ee979826
3588,-23.558715363155294,-46.48444549847399,SAO PAULO,SP,58721,3e9fc594a0a79ea460dca4a70d95645e
3558,-23.544892466558927,-46.505663224536896,SAO PAULO,SP,58722,57efbdbebfe89dca4b188321e6517263
3511,-23.53662295475793,-46.52901211088345,SAO PAULO,SP,58739,683765c80b88aa6bb93ebaac62948441
3545,-23.533167059668795,-46.51291454287615,SAO PAULO,SP,58762,569f5a9d54e97be521a19279e81c6f87
3525,-23.54917839439665,-46.51086773397196,SAO PAULO,SP,58766,74de83afe08d2529497f0852773a0403
3559,-23.547331561198,-46.50340164155459,SAO PAULO,SP,58830,f86ef9a9bd878f3c22617b38ea06d3ff
3574,-23.5541361268394,-46.51105076686476,SAO PAULO,SP,58854,fde5bdd75d893cc0e6a3ba63529ca124
3506,-23.5404811357262,-46.53464928059898,SAO PAULO,SP,58864,35da1bb3d702118ffa90db700d531c35
3522,-23.546688516792653,-46.51776104232789,SAO PAULO,SP,59010,7a8539323989a2d3a5347ec139ca9ac3
3685,-23.52377256527157,-46.47524063467857,SAO PAULO,SP,61838,7946266bbd22c1ad0a83eb65059b7fd6
3642,-23.527651557591312,-46.53916987330483,SAO PAULO,SP,61839,98c84ee0626307cc9c548753a33b7ad8
3678,-23.51839012822437,-46.49121680988513,SAO PAULO,SP,61842,2adc4ecc065ed5dab8712d820c8a6849
3675,-23.517911380069933,-46.49657553157195,SAO PAULO,SP,61843,85002c1462f6aa01a06906e74fce227c
3636,-23.523158336112846,-46.53311089869581,SAO PAULO,SP,61844,369708cabd9831ea6fde670a3b602a92
3616,-23.518638450458763,-46.52727194171618,SAO PAULO,SP,61845,4fd3fdf05fbad10ac8e68669c297e889
3669,-23.53270178351319,-46.4896742164868,SAO PAULO,SP,61846,81a4fec9d1b3fc489c2357e7f24cc528
3613,-23.51845531779098,-46.53268368206479,SAO PAULO,SP,61848,f148779d679989e84bd75cb146a827c8
3644,-23.52611544591716,-46.53507848653255,SAO PAULO,SP,61851,47b778190ffdaf6fd31dc28330aeecd2
3683,-23.51780054954124,-46.4781480976975,SAO PAULO,SP,61852,bbe5c6efb24a5b834bf71fe19d436443
3668,-23.534020822926877,-46.495087496393324,SAO PAULO,SP,61856,db1b21960a9c96c9b4b8a1b0e38b8341
3625,-23.51787969608439,-46.51305484186122,SAO PAULO,SP,61858,6d9df9db5e31093ce82edb4850bc1029
3641,-23.526629280313223,-46.536471572784215,SAO PAULO,SP,61860,3e1539c4791020572954d38e9f77ac07
3654,-23.525103133365025,-46.51764616148771,SAO PAULO,SP,61863,bcc8786f4ffaaa491f2df9a1a089051a
3617,-23.518565999999996,-46.52543100721335,SAO PAULO,SP,61864,b216f3b6b774bc74b8d6977e73978582
3630,-23.53257143591436,-46.54970048693182,SAO PAULO,SP,61866,5af98f1851ab9a8e9e8f94d35f8fe478
3680,-23.52358691035259,-46.48879428573488,SAO PAULO,SP,61880,8c8f5b3c8926c5ea73a5109340b74ea8
3677,-23.516028272000653,-46.497612122396,SAO PAULO,SP,61884,cfe0779c3ed7a15946179c36cfcea099
3673,-23.51517733749783,-46.50126713849616,SAO PAULO,SP,61899,22c15b46adce8afdd7d58e6582752263
3648,-23.52667505245542,-46.52515952928614,SAO PAULO,SP,61908,7fa5b19815a0b5e211dcf4d287f60e14
3638,-23.52870986955392,-46.5417239089676,SAO PAULO,SP,61911,48970007c61cc12f2624b1212e10419f
3662,-23.52125762836861,-46.499944929366926,SAO PAULO,SP,61912,890516c4fd0502448c48e605456e7c4d
3609,-23.51525472300768,-46.53878362822437,SAO PAULO,SP,61915,dd7eb6ecd787c07ef08423cf05c6e56b
3626,-23.51445729586243,-46.50788804801201,SAO PAULO,SP,61918,beb649b39fa226baecfc1b5333671de8
3690,-23.527751867332213,-46.47675116472388,SAO PAULO,SP,61923,18a11e85ef79b85255bd338e204b10e3
3637,-23.52695919677997,-46.54378199180569,SAO PAULO,SP,61932,9d69b5197e3e9f67c753cb6389f1c3c8
3688,-23.52665549125743,-46.483370916180974,SAO PAULO,SP,61958,8ee025b414f82db39d70f04a73c910d7
3614,-23.520192042347528,-46.53134973947958,SAO PAULO,SP,62046,a5a24fce1edec515e0458b4a288c6813
3606,-23.52428999999995,-46.54881999999998,SAO PAULO,SP,62091,a64419c8fdc7dd35d0a4464d48f70134
3610,-23.51784189286744,-46.53949229669916,SAO PAULO,SP,62150,2da1ba0c63163f633ff084cd90fdcc25
3687,-23.52708556014044,-46.48845525464763,SAO PAULO,SP,62169,a7924be36d69088596f4ceb0178adf28
3604,-23.52355322592188,-46.55054483097694,SAO PAULO,SP,62403,b7551075c84a52e0a16a2bdb12d89d90
3732,-23.50806928642737,-46.533154950458766,SAO PAULO,SP,64715,dcdfe35bfb51be9e9a791431222fb73f
3734,-23.511236562622702,-46.52516254443722,SAO PAULO,SP,64722,9619f561d67cb918bf4a6d608a04febc
3758,-23.50582462003006,-46.49857239800334,SAO PAULO,SP,64725,a3809c8c58021cb804fc6c944aca6344
3733,-23.50914521065843,-46.53066228518663,SAO PAULO,SP,64726,6c9a5923526346cbc0bd7bbd92269c01
3756,-23.50838552211884,-46.50278051263616,SAO PAULO,SP,64734,49aca3f38ce32b651920b1a706754fa2
3737,-23.50698403719198,-46.51398159824576,SAO PAULO,SP,64738,06edd9c4cdea63ce94873634698606db
3718,-23.49824519318669,-46.52937216616037,SAO PAULO,SP,64739,1a5e81b2a849e76ca754d36ba90a5264
3712,-23.51228181032049,-46.51270622499318,SAO PAULO,SP,64740,99048bbaf712ed26c3641bf889762e87
3711,-23.51089628198398,-46.54282249570084,SAO PAULO,SP,64743,57259f6fc3d369e2a9d3c135fc65935e
3713,-23.510109666945574,-46.54494337330483,SAO PAULO,SP,64745,50fca9169a180ed21779f010af207af0
3727,-23.50388030788375,-46.5151840494927,SAO PAULO,SP,64749,784c48fe06146504e45dbeb7601142ac
3721,-23.50317938412488,-46.52404092630852,SAO PAULO,SP,64752,3136355c994d4e466d7b7fc497727e1a
3726,-23.501596306134218,-46.51654693810951,SAO PAULO,SP,64755,7038125d2dd44ff468225fbf448194f3
3715,-23.50597402553522,-46.53482352844941,SAO PAULO,SP,64757,50a1e21aee11c07e29db5b8289876b9f
3725,-23.50123246128435,-46.51905848362164,SAO PAULO,SP,64833,d9bda6cddcb5b6018967ef7e142e9965
3701,-23.51082058312654,-46.5508611777656,SAO PAULO,SP,64837,fc65613a333059225d516c273fbff1c0
3703,-23.51576296641469,-46.54874714141036,SAO PAULO,SP,65609,e8a59b3a1618a2a3a9d9098fff11b6ca
3884,-23.51121466610885,-46.48421209686078,SAO PAULO,SP,66220,b10e80812be888f9a6debafcbbad32bd
3808,-23.494217898695823,-46.47290329239998,SAO PAULO,SP,66224,0dac51956c3a8a3282f5bc4e387dcc12
3891,-23.51362430890418,-46.48919340813089,SAO PAULO,SP,66226,39c7cefe1084962c1eee5d5697761e5c
3804,-23.50271592062436,-46.48299647362806,SAO PAULO,SP,66227,40502efcc32e098593b0f0d13a009b7b
3802,-23.50516424562872,-46.48429049278664,SAO PAULO,SP,66228,d6b8d52c4a09c762dcd7e57533768f91
3873,-23.512086465677555,-46.49898346174153,SAO PAULO,SP,66229,0f0b9ee2f1ceb7115427538b002ac482
3880,-23.50869470774424,-46.48672956633388,SAO PAULO,SP,66231,68de073035ed0aab6fef7c0a8e449cb7
3805,-23.50476277629982,-46.4783326666571,SAO PAULO,SP,66232,c0f3b6a49e1ca142c8ce84a423f4ba72
3872,-23.512538179294825,-46.50108112461768,SAO PAULO,SP,66235,d91c1a0faf55f367e43be832269cfe62
3817,-23.493258,-46.49803649999999,SAO PAULO,SP,66238,752c4dd83fb5869511dace7d6903b8f9
3811,-23.49219983458364,-46.483932860811336,SAO PAULO,SP,66249,88d527116cfe395e822beea99fc73c12
3874,-23.512062949766268,-46.49633502331352,SAO PAULO,SP,66253,fa3bf08e3e39304580ec8fde1bead18f
3809,-23.489345713572614,-46.47738070858095,SAO PAULO,SP,66257,89f7508dce8638dd195717c747ab4f5c
3882,-23.51121358673322,-46.48566114876794,SAO PAULO,SP,66271,117ed172acbb7461d5159dd92f2284ae
3828,-23.4798363075192,-46.49486361226843,SAO PAULO,SP,66276,3da901adba289e7a720ea018853bf161
3816,-23.48938575704257,-46.49049703183771,SAO PAULO,SP,66294,367e6be143018c5f8b5d70dc90713fed
3827,-23.48494880428892,-46.46811804567771,SAO PAULO,SP,66295,88b4ee07501ad4605dc58366d31f09d3
3806,-23.496590692480787,-46.478140333342886,SAO PAULO,SP,66306,3692097ced25d93525a447a4276fcf2f
3877,-23.51199192423105,-46.49208446197129,SAO PAULO,SP,66312,61347faa162c1fbbcaf9020a7111a82b
3823,-23.48710697194245,-46.49404632430736,SAO PAULO,SP,66333,ce965a35b8f462f3c7063723413d1374
3892,-23.51342993741489,-46.48702545190999,SAO PAULO,SP,66339,d99c9cfb89e5b64a16d62121012c02de
3870,-23.507884317264796,-46.49183718620052,SAO PAULO,SP,66571,3926f22b694788137fdaa35bee5992d8
3871,-23.50748254886213,-46.49055473419091,SAO PAULO,SP,66755,7714501cf5996832cd4c4b165876f8c5
3977,-23.61651686594724,-46.49485410421835,SAO PAULO,SP,68226,a596a519d885d2cd292e329de18406f6
3976,-23.61187194393789,-46.49648901373423,SAO PAULO,SP,68230,4df72ed5240f354774615dbdecdf3d30
3973,-23.618739524532582,-46.482056024532575,SAO PAULO,SP,68232,e1324af3e2df9eec3e5f982d23fec1d6
3962,-23.609943,-46.48136049610485,SAO PAULO,SP,68234,c7cebd7aae0dd4903dbd5396b7731639
3924,-23.5961775,-46.51229925,SAO PAULO,SP,68235,48a40b0cc080812a5e77d16d4e74abde
3972,-23.61393474632121,-46.48327277601137,SAO PAULO,SP,68239,0241bf6728f2c70f948e9a51484d1435
3968,-23.602550384015583,-46.473299846987366,SAO PAULO,SP,68244,2d3475236fe57f9f651be1b918bcde00
3966,-23.599891320012684,-46.47589591840267,SAO PAULO,SP,68246,95124b5aa0b79dfde42a211856ed1cd4
3952,-23.589381703810503,-46.48391858038306,SAO PAULO,SP,68249,5fae9fbd06c81844d036e4d3cf3a9f43
3946,-23.594299502077472,-46.49197103941369,SAO PAULO,SP,68250,8a46fa344fdeaff9de14ab259778bd5f
3911,-23.583733857897155,-46.52036398612154,SAO PAULO,SP,68253,3cde50513c06747ac11d313adc3e18dd
3931,-23.57982226311385,-46.49443468789316,SAO PAULO,SP,68254,e61d98019b18172feeca8225d11ab03a
3967,-23.59963515015292,-46.472513285186615,SAO PAULO,SP,68258,a1a5674fd174758b3354917989a031e6
3986,-23.606964000000005,-46.52169143880201,SAO PAULO,SP,68264,ba7550bf468f7120b9715406fe84ddea
3963,-23.60932765805877,-46.48329014195862,SAO PAULO,SP,68266,890aeee0bcc4d977182d5ef06037631e
3936,-23.590302789341564,-46.49576885581969,SAO PAULO,SP,68268,9d1a96b181bc6f175146b254a2335e29
3918,-23.592208452680463,-46.52125286955393,SAO PAULO,SP,68283,dcf28d347a6e85c7c92db5579b08ef05
3941,-23.59578525644876,-46.49741244601535,SAO PAULO,SP,68314,1b816766bb5a39f8e46924109d1f1983
3917,-23.587750561198,-46.52140119164407,SAO PAULO,SP,68316,fc05d47a498e95d77cbbf3d2e0f52e96
3922,-23.59518735858964,-46.515514447544575,SAO PAULO,SP,68318,511565b2987c19e165331306886f10f8
3909,-23.584944887039057,-46.51220406119799,SAO PAULO,SP,68324,2c9f92e1d9657eb346ec0688113e556f
3947,-23.588384319562703,-46.49309920117636,SAO PAULO,SP,68327,e357a44465bc787540234e05fd9e379d
3925,-23.62430331211506,-46.68489858473152,SAO PAULO,SP,68386,1a187e61bc83d03ff6e887048de8b269
3961,-23.602124410293225,-46.48478928361534,SAO PAULO,SP,68403,350010e736cdc59d9b04c4835b38ee79
3901,-23.580171598726118,-46.50670619877419,SAO PAULO,SP,68410,750f14ea5e0f226e42bd9d77d4af541d
3971,-23.615020791563268,-46.47934165652957,SAO PAULO,SP,68491,2eb9e17dba31115f9121bbd6f0a17465
3960,-23.5980830224768,-46.48270993963872,SAO PAULO,SP,68538,cded83132e79be0923973a9619ba8435
3927,-23.6002907463212,-46.49829101970684,SAO PAULO,SP,68541,d3742082e769c6467c320bdd7b9d059b
3959,-23.59262562879875,-46.486169266076935,SAO PAULO,SP,68862,f909d1f1d804fcf266acd8b68eb25264
4064,-23.619805407438392,-46.64897384984707,SAO PAULO,SP,70990,377f28aeae8dd99d9a5209e0b87837bf
4004,-23.57165583150985,-46.6444768780869,SAO PAULO,SP,70992,3784cf17b9988a3cfca0372c69901bc7
4076,-23.604786146546243,-46.65663831349181,SAO PAULO,SP,70993,0b55cee3f779e00e15de669f5da71d8c
4002,-23.57316261948181,-46.651245275607344,SAO PAULO,SP,70995,99a2bda0ebeb3b26b7880095fa319225
4066,-23.61037819539498,-46.64713222883606,SAO PAULO,SP,70996,4bd00237c4d53b54a2f6b67b74499cdd
4026,-23.597585999999996,-46.64790450000001,SAO PAULO,SP,70998,e8924abb7442d0dacf0852f2c20bb7b2
4006,-23.57617769248079,-46.64666288773154,SAO PAULO,SP,70999,803996d0e510a99f243e939b6c6f705f
4047,-23.610017043568615,-46.64364505842802,SAO PAULO,SP,71001,8759651d4fb2b9d5535aa90adf058d93
4079,-23.611696198164942,-46.654233495700815,SAO PAULO,SP,71002,8e0aee736b0ca13d2e4e3cba6e3d067f
4042,-23.602707503462444,-46.64264399999999,SAO PAULO,SP,71007,1596ba8ece28220881f4ac1e07014b39
4018,-23.58844697668647,-46.6399644096601,SAO PAULO,SP,71010,aa48a7bcd1bdf28f822046696a7f4dfa
4041,-23.60143752899768,-46.644092916180966,SAO PAULO,SP,71014,29f4c5c4086d5058694817ba99ff6798
4068,-23.619421078827376,-46.64733439355993,SAO PAULO,SP,71015,3dcc24d5fb7e682f7eda78478fb306f7
4001,-23.57230126005544,-46.65200020136758,SAO PAULO,SP,71020,0825646a316d8b2bdddea079a5e01fda
4090,-23.609703174851425,-46.66192238204739,SAO PAULO,SP,71022,7984b94a493e842d0d9eb66868b5c12d
4077,-23.607731734116182,-46.65547065070119,SAO PAULO,SP,71024,6e3adf567210b700ceb44c9c59562751
4055,-23.617107882165563,-46.64166179368504,SAO PAULO,SP,71029,bb2187052a533150cfa6b773b66c2c30
4022,-23.593023,-46.646572500000005,SAO PAULO,SP,71030,7b3307e35fbe738232601b7b7e8048ff
4088,-23.60326607992389,-46.65882169276926,SAO PAULO,SP,71035,474d5d500a35f32517fa588d587eff2c
4007,-23.57828270774424,-46.65102362378097,SAO PAULO,SP,71038,7d59e541e73484ff409f45b78f21209d
4020,-23.591966039961942,-46.63789362337693,SAO PAULO,SP,71041,57ce584c0a8742956ee423f2f0b488b4
4045,-23.61763890592578,-46.6389807441141,SAO PAULO,SP,71042,c334c7c2376bea0710476a797ec92388
4023,-23.59260141454472,-46.64220514451519,SAO PAULO,SP,71044,c89afc9845116057d29003edcd515ed4
4084,-23.61744914654625,-46.65815128795659,SAO PAULO,SP,71049,8769df0587f504c9408b3d1a15fddbc1
4040,-23.59936558006812,-46.64609756924807,SAO PAULO,SP,71050,269e3d5f088fc1f4b2a81eb0ce8ce7d6
4065,-23.61588231817245,-46.644293445767445,SAO PAULO,SP,71053,7e6d20f2d20b0cead59ad7024415798c
4030,-23.59211134860633,-46.655153932136905,SAO PAULO,SP,71057,d9709eaebf11e70a175f179d55b42bae
4009,-23.587042499999995,-46.63573874999999,SAO PAULO,SP,71059,763a720a236f5b8efe8220ef8b87bc81
4021,-23.59323136164807,-46.6413766239252,SAO PAULO,SP,71060,4b7a5b368802938da5efeb90c5ce3cdc
4070,-23.6272218373536,-46.64420262906111,SAO PAULO,SP,71063,23a3e1a5cf093002c08cc95f288e9601
4071,-23.62102309109541,-46.65453202578458,SAO PAULO,SP,71067,c6b4edcfa5b404de41a84649ae810ab3
4044,-23.598747000000003,-46.638423952824674,SAO PAULO,SP,71077,ad3f07a4054852c521ff9e3ce2d9a682
4078,-23.604992791274807,-46.65977531750252,SAO PAULO,SP,71082,c118045fa1e7f9e09a5eed9130c253c8
4013,-23.57563370053088,-46.64381062559864,SAO PAULO,SP,71088,b8dfb418e6cad762b91febf827d4b2e5
4067,-23.61359111157595,-46.65310241909515,SAO PAULO,SP,71113,e3626e5e4456891fae423283d82e040e
4059,-23.61389914432453,-46.64590258673323,SAO PAULO,SP,71120,f1b54a68a52f687ca19a54e63eb62b7f
4024,-23.603000395781635,-46.64456275965141,SAO PAULO,SP,71164,fd23397154cff65b48495d4188d3f610
4050,-23.60838049930751,-46.64193829600668,SAO PAULO,SP,71231,6aec8808c6e537b8129bdfa4b572fb9f
4063,-23.606204731606017,-46.65334262334829,SAO PAULO,SP,71256,98f627c1cdf78c90be9ec804045c94aa
4035,-23.594486576785865,-46.63659551368476,SAO PAULO,SP,71367,3cec5fcde75cb301d296c334e846f8e7
4062,-23.625311301142563,-46.64544786554321,SAO PAULO,SP,71403,f7348d817315b78785d5c8389c26b998
4032,-23.594784506520185,-46.6578160694054,SAO PAULO,SP,71517,dff76d8f98864a042bde79ce48314dd9
4074,-23.61215218979895,-46.65700878088111,SAO PAULO,SP,71524,fd3dc25a11b7d0957569a93d6fdfda07
4075,-23.602705281435725,-46.65748758756995,SAO PAULO,SP,71614,b5ea05c72a89dbe101d94083e18df207
4145,-23.61565055037796,-46.63205088481735,SAO PAULO,SP,75989,da2188f30be2a11ebf22e89dfd47f1c9
4162,-23.62662913572619,-46.60440844823705,SAO PAULO,SP,75990,7b32e0b104173535db7a5644c60a2e33
4138,-23.613680514570945,-46.63358099999999,SAO PAULO,SP,75998,dc7b3fbf491155c69e07b131497d4493
4119,-23.600995072162263,-46.63496187621901,SAO PAULO,SP,75999,f6cc7b845fde9d4e71361fe6fcd7ef75
4104,-23.57603849928644,-46.638694817777726,SAO PAULO,SP,76000,07ffa8096f295bac24527f1364530297
4122,-23.603187216486816,-46.62096322009347,SAO PAULO,SP,76001,e57b35089f3e6a0d985ed0cd3579df5e
4190,-23.65162088926077,-46.60351488689484,SAO PAULO,SP,76003,dc68515c1613ad4cb01edf406dd5c179
4154,-23.62533942270183,-46.62021748765076,SAO PAULO,SP,76008,c9cfc1234b16803061a24d2ed1bbcade
4109,-23.57525436105025,-46.6323139083399,SAO PAULO,SP,76011,72d6ea9753dc6ff3c78520f034de713f
4116,-23.590958301142567,-46.629899428674456,SAO PAULO,SP,76016,6a6d5c560d1072a67be9ee533125d9ed
4149,-23.61716987759881,-46.62448145975736,SAO PAULO,SP,76017,b0c20452deec54b06c12b989536295d5
4195,-23.657250175378767,-46.61075944811122,SAO PAULO,SP,76023,7c3f8286d229c232d2fec7d8e750e7ea
4148,-23.61452445100701,-46.62512521204341,SAO PAULO,SP,76024,a1b774f7af3f80556742fe4763728bd4
4135,-23.61074277407813,-46.63021380544173,SAO PAULO,SP,76027,ccf59ecf751698a240a60b115d0de917
4127,-23.6015555656414,-46.63235157799065,SAO PAULO,SP,76031,8cbec74069338f4a6de35baec1987246
4134,-23.60757354815625,-46.62252191756594,SAO PAULO,SP,76035,4fea6b3a96c9c399aef5540b38c7025b
4146,-23.61760297032846,-46.63111179293622,SAO PAULO,SP,76050,33b637b65158f77c5944eace3237c3f2
4132,-23.62367275889204,-46.62003150183028,SAO PAULO,SP,76053,a22842bd12e534cf34d12567bb96afde
4129,-23.60033913044608,-46.62326008465575,SAO PAULO,SP,76057,2a66805b488b4060c6e8370e017b0e92
4101,-23.592690175182163,-46.62106099443002,SAO PAULO,SP,76059,71d3c44032999ca7e2dcce2f29f42b5c
4144,-23.617820807663428,-46.63791917277396,SAO PAULO,SP,76060,094deb5213c87322748379ec26ebd971
4115,-23.589946477927217,-46.62867111226845,SAO PAULO,SP,76063,3ffc83bdd8f4ecb0752fe9c3204b5c1e
4163,-23.629371485429047,-46.61054840743839,SAO PAULO,SP,76064,47a4386977dab7c36f14836e7be7c0fc
4164,-23.62343730030584,-46.6087736575105,SAO PAULO,SP,76078,c9e7574711d3c581d3f8acb0f5f116a1
4182,-23.64206444771412,-46.60116086192853,SAO PAULO,SP,76082,b7099c2fea8e4284d4e9c6250c9a135c
4125,-23.600412303912524,-46.62054169692418,SAO PAULO,SP,76087,a667b0ccd3f9add3a9b796c66beda37f
4165,-23.62526339938832,-46.606894439350256,SAO PAULO,SP,76088,2f74c0a1dd83ec75169070143a2f34fd
4191,-23.646070791563275,-46.60543287621901,SAO PAULO,SP,76091,2958e9c6a7b26a98105d5154f03d01aa
4106,-23.58020448542905,-46.62978341909516,SAO PAULO,SP,76093,78dbb0a0c4b3d6ca743616323a56c47b
4136,-23.61194652826554,-46.62902036087666,SAO PAULO,SP,76095,0e96da78f43bec2f07c7971bb4d47a52
4161,-23.62636036164807,-46.61157854079866,SAO PAULO,SP,76112,260d3578e7364bc239a08277dfec894e
4186,-23.65281620260835,-46.59941026824976,SAO PAULO,SP,76116,20fed89d4e154ab11be0d7dc8550a980
